ID	MPN	ean	Marke	Titel	Beschreibung	bild_link	Link	Versandgewicht	Versand	Preis	Zustand	availability	Produkttyp
42236	KPDSN100I		SMEG	Smeg Kunst-Abstellrost KPDSN100I "Schmetterlinge" für Gaskochfeld	Smeg KPDSN100I 6 Kunstabstellroste "Schmetterlinge" für Gaskochfelder Dolce Novo Stil-Design    Ausführung:                für Smeg Gaskochfelder der Serie Dolce Novo Stil-Design            Edelstahl mit Titanium-Beschichtung          geeignet für folgende Gaskochfelder der Dolce Novo Stil Design-Serie:              PVL6106CN                  PXL 6106             Wichtiger    Versandhinweis     für Einzelbestellungen (betrifft nur Bestellungen    dieses Artikels ohne    den eigentlichen Haupt-Artikel)! Kein    Einzel-Versand möglich!    Dieser  Artikel ist ein    reiner Zubehör-Artikel,  der von  uns nur für  diejenigen Fälle angelegt   wurde, in denen Besteller  des  dazugehörigen  Haupt-Artikels  in    unserem shop auch gleich das dazugehörige Zubehör  mitbestellen  können.    Insofern ist kein Einzelversand    dieses  Artikels (Bestellung ohne   den Haupt-Artikel, für den dieser     Zubehör-Artikel bestimmt ist)   möglich (auch wenn unser shop-System  dies    zulassen würde, da sich    Artikel-bezogen eine   entsprechende  Sperre     nicht einrichten   lässt). Wir würden bei Einzel-Bestellungen  dieses   Zubehör-Artikels in   unserer    Bestell-Bestätigung, die die  Grundlage   für das   Zustandekommen des    Kaufvertrages ist, einen  Hinweis darauf   geben,   daß wir aus besagtem  Grund der Ausführung nicht  nachkommen   können.      	https://dev-ng-ascasa/images/product_images/original_images/42236_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfeld-Zubehoer/Smeg-Kunst-Abstellrost-KPDSN100I-Schmetterlinge-fuer-Gaskochfeld::42236.html?	6	DE::Standard:0.00 	1299.00	neu	auf lager	Kochfelder > Kochfeld-Zubehör 
42238	KPDSN100L		SMEG	Smeg Kunst-Abstellrost KPDSN100L "Blätter" für Gaskochfeld	Smeg KPDSN100L 6 Kunstabstellroste "Blätter" für Gaskochfelder Dolce Novo Stil-Design    Ausführung:                für Smeg Gaskochfelder der Serie Dolce Novo Stil-Design            Edelstahl mit Titanium-Beschichtung          geeignet für folgende Gaskochfelder der Dolce Novo Stil Design-Serie:              PVL6106CN                  PXL 6106             Wichtiger    Versandhinweis     für Einzelbestellungen (betrifft nur Bestellungen    dieses Artikels ohne    den eigentlichen Haupt-Artikel)! Kein    Einzel-Versand möglich!    Dieser  Artikel ist ein    reiner Zubehör-Artikel,  der von  uns nur für  diejenigen Fälle angelegt   wurde, in denen Besteller  des  dazugehörigen  Haupt-Artikels  in    unserem shop auch gleich das dazugehörige Zubehör  mitbestellen  können.    Insofern ist kein Einzelversand    dieses  Artikels (Bestellung ohne   den Haupt-Artikel, für den dieser     Zubehör-Artikel bestimmt ist)   möglich (auch wenn unser shop-System  dies    zulassen würde, da sich    Artikel-bezogen eine   entsprechende  Sperre     nicht einrichten   lässt). Wir würden bei Einzel-Bestellungen  dieses   Zubehör-Artikels in   unserer    Bestell-Bestätigung, die die  Grundlage   für das   Zustandekommen des    Kaufvertrages ist, einen  Hinweis darauf   geben,   daß wir aus besagtem  Grund der Ausführung nicht  nachkommen   können.      	https://dev-ng-ascasa/images/product_images/original_images/42238_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfeld-Zubehoer/Smeg-Kunst-Abstellrost-KPDSN100L-Blaetter-fuer-Gaskochfeld::42238.html?	6	DE::Standard:0.00 	1299.00	neu	auf lager	Kochfelder > Kochfeld-Zubehör 
48229	KPDSN75F		SMEG	Smeg Kunst-Abstellrost KPDSN75F "Obst" für Gaskochfeld	Smeg KPDSN75F 5 Kunstabstellroste "Obst" für Gaskochfelder Dolce Novo Stil-Design      Ausführung:                für Smeg Gaskochfelder der Serie Dolce Novo Stil-Design                  Edelstahl mit Titanium-Beschichtung                     geeignet für folgende Gaskochfelder der Dolce Novo Stil Design-Serie:        PVL675LCN            PXL 675L             Wichtiger      Versandhinweis     für Einzelbestellungen (betrifft nur  Bestellungen     dieses Artikels ohne    den eigentlichen  Haupt-Artikel)! Kein     Einzel-Versand möglich!    Dieser  Artikel ist ein      reiner Zubehör-Artikel,  der von  uns nur für  diejenigen Fälle angelegt     wurde, in denen Besteller  des  dazugehörigen  Haupt-Artikels  in      unserem shop auch gleich das dazugehörige Zubehör  mitbestellen   können.     Insofern ist kein Einzelversand    dieses  Artikels  (Bestellung ohne    den Haupt-Artikel, für den dieser      Zubehör-Artikel bestimmt ist)    möglich (auch wenn unser shop-System   dies    zulassen würde, da sich     Artikel-bezogen eine   entsprechende   Sperre     nicht einrichten    lässt). Wir würden bei  Einzel-Bestellungen  dieses   Zubehör-Artikels in    unserer     Bestell-Bestätigung, die die  Grundlage   für das    Zustandekommen des     Kaufvertrages ist, einen  Hinweis darauf   geben,    daß wir aus  besagtem  Grund der Ausführung nicht  nachkommen   können.      	https://dev-ng-ascasa/images/product_images/original_images/48229_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfeld-Zubehoer/Smeg-Kunst-Abstellrost-KPDSN75F-Obst-fuer-Gaskochfeld::48229.html?	6	DE::Standard:0.00 	1099.00	neu	auf lager	Kochfelder > Kochfeld-Zubehör 
48228	KPDSN75I		SMEG	Smeg Kunst-Abstellrost KPDSN75I "Schmetterlinge" für Gaskochfeld	Smeg KPDSN75I 5 Kunstabstellroste "Schmetterlinge" für Gaskochfelder Dolce Novo Stil-Design      Ausführung:                für Smeg Gaskochfelder der Serie Dolce Novo Stil-Design                  Edelstahl mit Titanium-Beschichtung                     geeignet für folgende Gaskochfelder der Dolce Novo Stil Design-Serie:        PVL675LCN            PXL 675L             Wichtiger      Versandhinweis     für Einzelbestellungen (betrifft nur  Bestellungen     dieses Artikels ohne    den eigentlichen  Haupt-Artikel)! Kein     Einzel-Versand möglich!    Dieser  Artikel ist ein      reiner Zubehör-Artikel,  der von  uns nur für  diejenigen Fälle angelegt     wurde, in denen Besteller  des  dazugehörigen  Haupt-Artikels  in      unserem shop auch gleich das dazugehörige Zubehör  mitbestellen   können.     Insofern ist kein Einzelversand    dieses  Artikels  (Bestellung ohne    den Haupt-Artikel, für den dieser      Zubehör-Artikel bestimmt ist)    möglich (auch wenn unser shop-System   dies    zulassen würde, da sich     Artikel-bezogen eine   entsprechende   Sperre     nicht einrichten    lässt). Wir würden bei  Einzel-Bestellungen  dieses   Zubehör-Artikels in    unserer     Bestell-Bestätigung, die die  Grundlage   für das    Zustandekommen des     Kaufvertrages ist, einen  Hinweis darauf   geben,    daß wir aus  besagtem  Grund der Ausführung nicht  nachkommen   können.      	https://dev-ng-ascasa/images/product_images/original_images/48228_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfeld-Zubehoer/Smeg-Kunst-Abstellrost-KPDSN75I-Schmetterlinge-fuer-Gaskochfeld::48228.html?	6	DE::Standard:0.00 	1099.00	neu	auf lager	Kochfelder > Kochfeld-Zubehör 
39217	MICOR9OT	8017709211561	SMEG	SMEG MICOR9OT Spültisch-Einhandhebelmischer, Cortina-Messing-Antik-Design, Höhe 35,5 cm	SMEG MICOR9O T Nostalgie Spültisch Einhebel-Mischer, Festauslauf, Cortina Messing antik, Höhe 35,5 cm, massiver Schwenkarm 360° mit Luftsprudler, Wartungsarmer Keramikeinsatz, Easy Saving-Funktion       Seit mehr als 60 Jahren bringen SMEG Hausgeräte in 17 Niederlassungen weltweit, den klassisch-eleganten Wohnstil unserer Zeit zum Ausdruck. Das Unternehmen SMEG mit Hauptsitz in Guastalla in der norditalienischen Provinz Reggio Emilia hat sich mit seinem einzigartigen Stil nicht nur unter den Hausgeräteherstellern einen Namen gemacht, sondern auch als Ausstatter gewerblicher Einrichtungen mit den Geschäftsbereichen Foodservice und Instruments. Die SMEG Gruppe setzt stets auf ein Maximum an Qualität, Technik und Produktdesign.                                                    Die SMEG MICOR9OT ist eine Nostalgie Einhebel Mischer Armatur mit 35,5 cm Höhe. Sie verfügt u.a. über flexible Anschlußschläuche, einen massiven Schwenkarm und Dichtungs und Befestigungsmaterial.      SMEG MICOR 9OT Nostalgie Einhebel-Armatur:           Cortina-Design            Messing Antik            Massiver Schwenkarm            Schwenkbereich 360°            Wartungsarmer Keramikeinsatz            Funktion Water Saving            Funktion Easy Saving            Flexible Sicherheits-Anschlussschläuche 350mm für Warm-/Kaltwasseranschluss            Dichtungs- und Befestigungsmaterial für Schnellmontage            Einlochmontagesystem           Serien Zubehör des Smeg Nostalgie Einhebel Mischers MICOR 9 OT:          Dichtungs- und Befestigungsset  	https://dev-ng-ascasa/images/product_images/original_images/39217_0.jpg	https://dev-ng-ascasa/Armaturen-Wasserhaehne/Festauslauf-Hochdruck/SMEG-MICOR9OT-Spueltisch-Einhandhebelmischer-Cortina-Messing-Antik-Design-Hoehe-35-5-cm::39217.html?	6	DE::Standard:0.00 	949.00	neu	auf lager	Armaturen / Wasserhähne > Festauslauf, Hochdruck 
25477	PI764AO	8017709171032	SMEG	SMEG PI764AO Nostalgie Glaskeramikkochfeld, Induktion, Anthrazit/Messing antik, 60 cm, mit 5 Jahren Garantie!	SMEG PI764A O Nostalgie-Einbau-Glaskeramik-Induktions-Kochfeld, Anthrazit/Messing antik, 60 cm, Cortina Design, 4 Induktions-Kochzonen, sensorgesteuerte Drehknebel, Booster-Funktion, stufenlose Leistungsregulierung           INKLUSIVE 5 JAHRE GARANTIE* (für die Länder Deutschland, Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz)        Seit mehr als 60 Jahren bringen SMEG Hausgeräte in 17 Niederlassungen weltweit, den klassisch-eleganten Wohnstil unserer Zeit zum Ausdruck. Das Unternehmen SMEG mit Hauptsitz in Guastalla in der norditalienischen Provinz Reggio Emilia hat sich mit seinem einzigartigen Stil nicht nur unter den Hausgeräteherstellern einen Namen gemacht, sondern auch als Ausstatter gewerblicher Einrichtungen mit den Geschäftsbereichen Foodservice und Instruments. Die SMEG Gruppe setzt stets auf ein Maximum an Qualität, Technik und Produktdesign.                Der SMEG PI764AO ist ein Nostalgie-Induktionskochfeld mit einer Breite von 60 cm und 4 Induktions-Kochzonen. Er verfügt u.a. über Booster-Funktion, eine automatische Topferkennung und ein Kühlgebläse.      SMEG PI 764AO Nostalgie Glaskermamik-Induktionskochfeld:        Cortina/Nostalgie-Design      Schwarze Glaskeramik      Bedienknebel wahlweise in Nostalgie oder Cortina im Messing Antik-Design      Rahmen in Anthrazit, Aufdruck im Messing Antik-Design      auch erhältlich in Creme PI764PO und Weiss PI764BS   4 Induktionskochzone      4 Power Booster      VL: 1 Zone Ø 210mm*, 2,30 kW - Booster 3,00 kW      HL: 1 Zone Ø 160mm*, 1,30 kW - Booster 1,40 kW      HR: 1 Zone Ø 210mm*, 2,30 kW - Booster 3,00 kW      VR: 1 Zone Ø 160mm*, 1,30 kW - Booster 1,40 kW      Sensorgesteuerte Drehknebelbedienung      Dekor für min. Topfgröße      9 Leistungsstufen      Automatische Anpassung des Topfdurchmessers      Topferkennung ab Ø 100mm   Gerätemaße: H 50 x B 596 x T 510 mm       Sicherheit des Smeg Nostalgie-Glaskeramikinduktions-Kochfeld PI 764 AO:       Restwärmeanzeige      Überhitzungsschutz      Auto &ndash,  Stop Topferkennungsschutz      Kühlgebläse mit Nachlaufautomatik    Serienzubehör des Smeg Nostalgie Induktion Kochfeld PI 76 4 AO:       Glasschaber      KIT Knebel Nostalgie in Anthrazit im Messing Antik-Design    Technische Daten des Smeg Nostalgie-Induktions-Kochfeldes PI764 AO:     El. Gesamtanschlusswert: 7,4 kW      Spannung/Frequenz: 380 &ndash,  415V/50-60Hz ~ 3N    Sonderzubehör: nicht im Lieferumfang enthalten, somit gesondert zu kaufen (s. Kategorie &bdquo, Zubehör&ldquo, )     Teppanyaki-Edelstahlgrillplatte, TPK       *Hinweise:     Wird in der Artikelbeschreibung eine Garantie ausgewiesen, bleiben Ihre gesetzlichen Gewährleistungsrechte uns gegenüber hiervon unberührt. Ist die Kaufsache mangelhaft, können Sie sich daher in jedem Fall an uns halten, unabhängig davon, ob der Garantiefall eintritt und ob die Garantie in Anspruch genommen wird oder nicht.     In den Ländern Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz werden im Schaden- oder Reparaturfall im Rahmen der 5 Jahres-Garantie die Kosten maximal in derjenigen Höhe übernommen, wie die Schadenhöhe oder die Reparaturkosten entstanden wären, wenn sie in Deutschland stattgefunden hätten. 	https://dev-ng-ascasa/images/product_images/original_images/25477_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfelder-autark/bis-60-cm-Breite/SMEG-PI764AO-Nostalgie-Glaskeramikkochfeld-Induktion-Anthrazit-Messing-antik-60-cm-mit-5-Jahren-Garantie::25477.html?	6	DE::Standard:0.00 	1299.00	neu	auf lager	Kochfelder > Kochfelder (autark) > bis 60 cm Breite 
52825	PL4323XDE	8017709258382	SMEG	SMEG PL4323XDE Einbau-Geschirrspüler, 60x82 cm, Edelstahlfront, Energieeffizienzklasse A+++, mit 5 Jahren Garantie!	SMEG PL4323XDE Einbau-Geschirrspüler, 60x82 cm, Edelstahlfront, Energieeffizienzklasse A+++, mit 5 Jahren Garantie!         INKLUSIVE 5 JAHRE GARANTIE* (für die Länder Deutschland, Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz)         Der SMEG PL4323XDE ist ein Einbau-Geschirrspüler mit einer Nischenhöhe von 60x82 cm. Er verfügt über einen LED-Display und 10 Spülprogramme.       Allgemeine Informationen:         Neutrales Design      13 Maßgedecke      10 Spülprogramme: Einweichen, Kristallglas, Normal, ECO, SCHNELL 27min., ECO Schnell, SCHONEND Schnell, NORMAL Schnell, STARK Schnell, ULTRACLEAN      6 Spültemperaturen: 38°C, 45°C, 50°C, 55°C, 65°C, 70°C      Edelstahlfront      LED &ndash,  Display in weiß, Startzeitverzögerung, Programmdauer, Restzeitanzeige      Akustisches Signal bei Programmende      Elektronische Klarspüler und Salznachfüllanzeige      Verbrauchsreduktion EnerSave A+++ (automatische Türöffnung bei Programmende)      Option FlexiTabs      Option Startzeitvorwahl 1 &ndash,  24h mit Automatik - Vorspülprogramm      Option &frac12,  Beladung FlexiZone      Option QuickTime      Geschirrkörbe grau beschichtet, Korbeinsätze blau      Oberkorb beidseitig 2-stufig höhenverstellbar      Max. Tellerdurchmesser Oberkorb : 23,5cm      Max. Tellerdurchmesser Unterkorb: 30,0cm      Unterkorb mit festen Tellerträgern      Edelstahlbottich und &ndash, filtersystem      3. Spülebene oben      Orbital - Spülsystem      Elektronische Wasserenthärtung      Kondensationstrocknung      Durchlauferhitzer      Stop - Aqua Wasserschutzsystem      Frontseitig verstellbarer Türgewichtsausgleich      Hinterer Stellfuß von vorn höhenverstellbar (820 &ndash,  890 mm)      Warmwasseranschluss bis max. 60°C möglich (Energieverbrauch bis -35%)    Technische Daten:        Jahresenergieverbrauch in Kilowattstunden basierend auf 280 Standard-Spülgängen: 231 kWh/a      Jahreswasserverbrauch in Liter basierend auf 280 Standard-Spülgängen: 2380 L/a      Geräuschemission: 47 dB(A) re1 pW      Standardprogramm: ECO      Programmdauer: 150 min./Zyklus      Energieverbrauch: 0,81 kWh/Zyklus      Wasserverbrauch: 8,50 L/Zyklus      El. Gesamtanschlusswert: 1,80 kW      Spannung/Frequenz: 220-240V/50Hz ~      Effizienzklassen: Energie: A+++, Trocknung: A      Werte nach Verordnung (EU) 1059/2010    *Hinweise:     Wird in der Artikelbeschreibung eine Garantie ausgewiesen, bleiben Ihre gesetzlichen Gewährleistungsrechte uns gegenüber hiervon unberührt. Ist die Kaufsache mangelhaft, können Sie sich daher in jedem Fall an uns halten, unabhängig davon, ob der Garantiefall eintritt und ob die Garantie in Anspruch genommen wird oder nicht.     In den Ländern Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz werden im Schaden- oder Reparaturfall im Rahmen der 5 Jahres-Garantie die Kosten maximal in derjenigen Höhe übernommen, wie die Schadenhöhe oder die Reparaturkosten entstanden wären, wenn sie in Deutschland stattgefunden hätten. 	https://dev-ng-ascasa/images/product_images/original_images/52825_0.JPG	https://dev-ng-ascasa/Geschirrspueler/Einbau-Spueler-Moebelfront/60-cm-Breite/integrierbar/SMEG-PL4323XDE-Einbau-Geschirrspueler-60x82-cm-Edelstahlfront-Energieeffizienzklasse-A-mit-5-Jahren-Garantie::52825.html?	6	DE::Standard:0.00 	719.00	neu	auf lager	Geschirrspüler > Einbau-Spüler (Möbelfront) > 60 cm Breite > integrierbar 
52823	PL4325XIN	8017709244613	SMEG	SMEG PL4325XIN Einbau-Geschirrspüler, 60x82 cm, Edelstahlfront, Energieeffizienzklasse A+++, mit 5 Jahren Garantie!	SMEG PL4325XIN Einbau-Geschirrspüler, 60x82 cm, Edelstahlfront, Energieeffizienzklasse A+++, mit 5 Jahren Garantie!         INKLUSIVE 5 JAHRE GARANTIE* (für die Länder Deutschland, Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz)         Der SMEG PL4325XIN ist ein Einbau-Geschirrspüler mit einer Nischenhöhe von 60x82 cm. Er verfügt über einen LED-Display und 10 Spülprogramme.       Allgemeine Informationen:         Neutrales Design      13 Maßgedecke      10 Spülprogramme: Einweichen, Kristallglas, Normal, ECO, SCHNELL 27min., ECO Schnell, SCHONEND Schnell, NORMAL Schnell, STARK Schnell, ULTRACLEAN      6 Spültemperaturen: 38°C, 45°C, 50°C, 55°C, 65°C, 70°C      Edelstahlfront mit Anti-Finger-Protektion      LED &ndash,  Display in weiß, Startzeitverzögerung, Programmdauer, Restzeitanzeige      Akustisches Signal bei Programmende      Elektronische Klarspüler und Salznachfüllanzeige      Verbrauchsreduktion EnerSave A+++ (automatische Türöffnung bei Programmende)      Option FlexiTabs      Option Startzeitvorwahl 1 &ndash,  24h mit Automatik - Vorspülprogramm      Option &frac12,  Beladung FlexiZone      Option QuickTime      Geschirrkörbe grau beschichtet, Korbeinsätze blau      Oberkorb beidseitig 2-stufig höhenverstellbar      Max. Tellerdurchmesser Oberkorb: 23,5cm      Max. Tellerdurchmesser Unterkorb: 30,0cm      Unterkorb mit festen Tellerträgern      Edelstahlbottich und &ndash, filtersystem      3. Spülebene oben &#61623,  Orbital - Spülsystem      Elektronische Wasserenthärtung      Kondensationstrocknung      Durchlauferhitzer      Stop - Aqua Wasserschutzsystem      Automatisch ausbalancierender Türgewichtausgleich      Hinterer Stellfuß von vorn höhenverstellbar (820 &ndash,  890 mm)      Warmwasseranschluss bis max. 60°C möglich (Energieverbrauch bis -35%)    Technische Daten:        Jahresenergieverbrauch in Kilowattstunden basierend auf 280 Standard-Spülgängen: 231 kWh/a      Jahreswasserverbrauch in Liter basierend auf 280 Standard-Spülgängen: 2380 L/a      Geräuschemission: 47 dB(A) re1 pW      Standardprogramm: ECO      Programmdauer: 150 min./Zyklus      Energieverbrauch: 0,81 kWh/Zyklus      Wasserverbrauch: 8,50 L/Zyklus      El. Gesamtanschlusswert: 1,80 kW      Spannung/Frequenz: 220-240V/50Hz ~      Effizienzklassen:      Energie: A+++, Trocknung: A      Werte nach Verordnung (EU) 1059/2010    *Hinweise:     Wird in der Artikelbeschreibung eine Garantie ausgewiesen, bleiben Ihre gesetzlichen Gewährleistungsrechte uns gegenüber hiervon unberührt. Ist die Kaufsache mangelhaft, können Sie sich daher in jedem Fall an uns halten, unabhängig davon, ob der Garantiefall eintritt und ob die Garantie in Anspruch genommen wird oder nicht.     In den Ländern Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz werden im Schaden- oder Reparaturfall im Rahmen der 5 Jahres-Garantie die Kosten maximal in derjenigen Höhe übernommen, wie die Schadenhöhe oder die Reparaturkosten entstanden wären, wenn sie in Deutschland stattgefunden hätten. 	https://dev-ng-ascasa/images/product_images/original_images/52823_0.JPG	https://dev-ng-ascasa/Geschirrspueler/Einbau-Spueler-Moebelfront/60-cm-Breite/integrierbar/SMEG-PL4325XIN-Einbau-Geschirrspueler-60x82-cm-Edelstahlfront-Energieeffizienzklasse-A-mit-5-Jahren-Garantie::52823.html?	6	DE::Standard:0.00 	869.00	neu	auf lager	Geschirrspüler > Einbau-Spüler (Möbelfront) > 60 cm Breite > integrierbar 
48644	PM3912WLDDE	8017709243746	SMEG	SMEG PM3912WLDDE Einbau-Gas-/Induktionsfeld, schwarz, 90cm, mit 5 Jahren Garantie!	SMEG PM3912WLDDE Gas-/Induktionskochfeld, Glaskeramik schwarz, C-Schliff, Classici Design, Sensor Touch-Control, 4 Induktionskochzonen, 1 Gaskochzone, mit 5 Jahren Garantie!           INKLUSIVE 5 JAHRE GARANTIE* (für die Länder Deutschland, Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz)         Allgemeine Informationen:              Kombiniertes Gas-/Induktionskochfeld                  Classici-Design                        Schwarze Glaskeramik                        Maße: siehe Skizze          Induktionskochfeld:               Sensor Touch-Control                 4-fach Slider-Funktion                 4 Induktionskochzonen / Power-Booster                2 Multizonen für flexiblen Komplettbetrieb                Sensor-Warmhalteautomatik für optimale Serviertemperatur                Sensor-Siedeautomatik mit Anbrenn- und Überkochschutz für längere Kochvorgänge                Sensor-Schmelzautomatik zum schonenden Garen von Schokolade und Butter                Pause-Funktion                4 Timer mit Abschaltautomatik                Akustik-Signal bei Garzeitende                Restzeitanzeige über Display                9 Leistungsstufen mit Schnellzugriff                VM/HM 2 Zonen 180 x 230 mm, 2,1 kW-3,6 kW Booster                Multizone 385 x 230 mm                VR/HR 2 Zonen 180 x 230 mm, 2,1 kW -3,6 kW Booster                Multizone 385 x 230 mm                Automatische Anpasssung des Topfdurchmessers                Automatische Topferkennung    Sicherheit Induktionskochfeld:        4-fach Restwärmeanzeige            Tastensperre/Kindersicherung      Auto - Stop Überhitzungsschutz            Auto - Stop Flüssigkeit- / Überlaufschutz            Auto - Tastensperre Bedienungsschutz      Kühlgebläse mit Nachlaufautomatik    Gaskochfeld:        Bedienung über Drehknebel            Abstellrost aus Gusseisen            Brenner im Edelstahl-Design            Wokring aus Gusseisen      1 Kochzone, 1-flammig      M: *Superblitzbrenner - 6,0 kW (*ULTRA RAPID-Superlitzbrenner)      Voreingestellt auf Erdgas Gruppe (H) G20 - 20 mbar      Nennbelastung Qn: 6,0 KW    Sicherheit Gaskochfeld:        Schnelle Automatik-Einhandzündvorrichtung            Schnell reagierende thermoelektrische Zündsicherung          Serienzubehör Gas-/Induktionskochfeld:        Düsensatz für Flüssiggas G30/G31 - 50 mbar            Düsensatz für Erdgas Gruppe (L) G25 - 20 mbar      1 Wok-Ring aus Gusseisen (Gaskochfeld)            1 Glasschaber (Induktionsfeld)    Technische Daten:          El. Gesamtanschlusswert: 7,20 kW      Spannung/ Frequenz: 380 &#8211,  415 V/50 -60Hz ~ 2N      Showroom Ausstellungsschaltung programmierbar    Sonderzubehör: nicht im  serienmäßigen Lieferumfang enthalten und somit gesondert käuflich zu  erwerben (s. auch Kategorie "Zubehör")        Smeg TPK Teppanyaki - Edelstahlgrillplatte    *Hinweise:  Wird in der Artikelbeschreibung  eine Garantie ausgewiesen, bleiben Ihre gesetzlichen  Gewährleistungsrechte uns gegenüber hiervon unberührt. Ist die Kaufsache  mangelhaft, können Sie sich daher in jedem Fall an uns halten,  unabhängig davon, ob der Garantiefall eintritt und ob die Garantie in  Anspruch genommen wird oder nicht.     In den Ländern Dänemark,  Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg,  Belgien, Niederlande und Schweiz werden im Schaden- oder Reparaturfall  im Rahmen der 5 Jahres-Garantie die Kosten maximal in derjenigen Höhe  übernommen, wie die Schadenhöhe oder die Reparaturkosten entstanden  wären, wenn sie in Deutschland stattgefunden hätten. 	https://dev-ng-ascasa/images/product_images/original_images/48644_0.jpg	https://dev-ng-ascasa/Kochfelder/Kochfelder-autark/bis-90-cm-Breite/SMEG-PM3912WLDDE-Einbau-Gas-Induktionsfeld-schwarz-90cm-mit-5-Jahren-Garantie::48644.html?	6	DE::Standard:0.00 	2499.00	neu	auf lager	Kochfelder > Kochfelder (autark) > bis 90 cm Breite 
43843	PV632CNXDE	8017709228309	SMEG	SMEG PV632CNXDE Gas-Glaskeramikkochfeld, Schwarz, 38 cm, mit 5 Jahren Garantie!	SMEG PV632CNXDE Gas-Kochfeld, Glaskeramik, Schwarz, Profilleisten in Edelstahl, 38 cm, Abstellrost und Wokring aus Gusseisen, Dolce Stil Novo-Design, 2 Kochzonen, mit 5 Jahren Garantie!         INKLUSIVE 5 JAHRE GARANTIE* (für die Länder Deutschland, Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz)            Das  PV632CNXDE ist ein Glaskeramik-Gas-Kochfeld mit einer Breite von 38 cm und 2 Kochzonen. Es verfügt über einen Sparbrenner, einen Starkbrenner und einen Wokring.    Dolce Stil Novo Design        Dolce-Stil-Novo-Design            Ausführung: Schwarz, Profilleisten in Edelstahl            Abstellrost und Wokring aus Gusseisen             Brenner mit Black Ceram - Beschichtung    Ausführung:          2 Kochzonen, 2-flammig            V: Sparbrenner     1,10 kW             H: Starkbrenner    3,10 kW       Voreingestellt auf Erdgas Gruppe (EE) G20 - 20 mbar            Nennbelastung Qn: 4,2 kW      Gerätemaße: siehe Maßskizze             Sicherheit          Schnelle Automatik-Einhandzündvorrichtung            Schnell reagierende thermoelektrische Zündsicherung    Serienzubehör          Düsensatz für Flüssiggas G30/G31 -           50 mbar      *Düsensatz für Erdgas Gruppe (LL) G25-    20 mbar    Technische Daten        El. Gesamtanschlusswert: 1 W            Spannung/ Frequenz: 220- 240 V /50- 60 Hz ~ 1N    *Hinweise:     Wird in der Artikelbeschreibung eine Garantie ausgewiesen, bleiben Ihre gesetzlichen Gewährleistungsrechte uns gegenüber hiervon unberührt. Ist die Kaufsache mangelhaft, können Sie sich daher in jedem Fall an uns halten, unabhängig davon, ob der Garantiefall eintritt und ob die Garantie in Anspruch genommen wird oder nicht.     In den Ländern Dänemark, Tschechische Republik, Polen, Österreich, Frankreich, Luxemburg, Belgien, Niederlande und Schweiz werden im Schaden- oder Reparaturfall im Rahmen der 5 Jahres-Garantie die Kosten maximal in derjenigen Höhe übernommen, wie die Schadenhöhe oder die Reparaturkosten entstanden wären, wenn sie in Deutschland stattgefunden hätten.      	https://dev-ng-ascasa/images/product_images/original_images/43843_0.jpg	https://dev-ng-ascasa/Kochfelder/Gas-Kochfelder/SMEG-PV632CNXDE-Gas-Glaskeramikkochfeld-Schwarz-38-cm-mit-5-Jahren-Garantie::43843.html?	6	DE::Standard:0.00 	849.00	neu	auf lager	Kochfelder > Gas-Kochfelder 
